식품코드,식품명,데이터구분코드,데이터구분명,식품기원코드,식품기원명,식품대분류코드,식품대분류명,대표식품코드,대표식품명,식품중분류코드,식품중분류명,식품소분류코드,식품소분류명,식품세분류코드,식품세분류명,에너지,수분,단백질,지질,회분,탄수화물,당류,총식이섬유,칼슘,철,인,칼륨,나트륨,비타민 A,레티놀,베타카로틴,티아민,리보플라빈,니아신,비타민 C,비타민 D,콜레스테롤,총포화지방산,트랜스지방산,출처코드,출처명,1회 섭취참고량,외식업체명,데이터생성방법코드,데이터생성방법명,데이터생성일자,데이터기준일자,제공기관코드,제공기관명
D305-049000000-0001,초당순두부,D,음식,3,외식(분석 함량),05,국 및 탕류,05049,초당순두부,0504900,해당없음,050490000,해당없음,00,해당없음,58,88.8,5.46,3.24,0.77,1.76,0.1,1.2,37,0,98,116,134,0,0,0,0.01,0.017,0.181,0,,0,0.42,0,3,식품의약품안전처,900,해당업음,1,분석,2019-03-31,2022-06-28,1471000,식품의약품안전처
D305-051000000-0001,탕국,D,음식,3,외식(분석 함량),05,국 및 탕류,05051,탕국,0505100,해당없음,050510000,해당없음,00,해당없음,37,92,5.27,1.71,0.96,0.1,0.03,1.7,31,0,46,94,263,1,0,10,0.044,0.071,0.345,0,,12.05,0.4,0.03,3,식품의약품안전처,250,해당없음,1,분석,2019-03-31,2022-06-28,1471000,식품의약품안전처
D305-053000000-0001,해물탕,D,음식,3,외식(분석 함량),05,국 및 탕류,05053,해물탕,0505300,해당없음,050530000,해당없음,00,해당없음,45,88.4,6.63,0.78,1.42,2.77,0.13,1,82,0,92,157,341,16,4,138,0.022,0.052,0.312,0,,78.25,0.13,0,3,식품의약품안전처,600,해당없음,1,분석,2019-03-31,2022-06-28,1471000,식품의약품안전처
D305-054140000-0001,해장국_뼈다귀,D,음식,3,외식(분석 함량),05,국 및 탕류,05054,해장국,0505414,뼈다귀,050541400,해당없음,00,해당없음,71,85.5,7.46,3.57,1.16,2.34,0.57,1.7,67,0,67,120,309,16,1,182,0.124,0.092,0.572,1.99,,32.17,1.43,0.01,3,식품의약품안전처,1000,해당없음,1,분석,2019-03-31,2022-06-28,1471000,식품의약품안전처
D305-054160000-0001,해장국_선지,D,음식,3,외식(분석 함량),05,국 및 탕류,05054,해장국,0505416,선지,050541600,해당없음,00,해당없음,31,91.9,4.93,0.54,0.93,1.67,0.39,1,21,0.01,24,64,307,7,0,81,0.072,0.032,0.093,1,,23.05,0.27,0.01,3,식품의약품안전처,1000,해당없음,1,분석,2019-03-31,2022-06-28,1471000,식품의약품안전처
D305-054240000-0001,해장국_우거지,D,음식,3,외식(분석 함량),05,국 및 탕류,05054,해장국,0505424,우거지,050542400,해당없음,00,해당없음,26,93.6,1.98,0.98,1.17,2.25,0.42,1.4,33,0,31,94,342,24,0,283,0.028,0.022,0.038,0,,3.73,0.2,0,3,식품의약품안전처,600,해당없음,1,분석,2019-03-31,2022-06-28,1471000,식품의약품안전처
D305-054280000-0001,해장국_콩나물,D,음식,3,외식(분석 함량),05,국 및 탕류,05054,해장국,0505428,콩나물,050542800,해당없음,00,해당없음,32,92.7,3.4,1.3,0.9,1.7,,2,27,5.3,33,60,279,8,0,91,0.04,0.15,0.6,0,,,0,0,1,농촌진흥청(국가표준식품성분표),,,2,수집,2011-12-31,2022-06-28,1471000,식품의약품안전처
D305-055000000-0001,황태해장국,D,음식,3,외식(분석 함량),05,국 및 탕류,05055,황태해장국,0505500,해당없음,050550000,해당없음,00,해당없음,30,93,4.08,1.13,0.88,0.95,0.25,0.9,27,0,42,84,256,3,1,23,0.01,0.022,0.017,0,,25.05,0.18,0,3,식품의약품안전처,600,해당없음,1,분석,2019-03-31,2022-06-28,1471000,식품의약품안전처
D306-003000000-0001,고등어찌개,D,음식,3,외식(분석 함량),06,찌개 및 전골류,06003,고등어찌개,0600300,해당없음,060030000,해당없음,00,해당없음,100,80.2,8.15,5.62,1.77,4.27,1.23,2.6,44,0,112,253,431,23,8,179,0.057,0.082,1.058,0,,26.01,1.18,0.05,3,식품의약품안전처,600,해당없음,1,분석,2019-03-31,2022-06-28,1471000,식품의약품안전처
D306-004130000-0001,곱창전골_쇠고기,D,음식,3,외식(분석 함량),06,찌개 및 전골류,06004,곱창전골,0600413,쇠고기,060041300,해당없음,00,해당없음,88,82.5,6.93,4.55,1.17,4.87,0.38,2.2,25,0,71,121,297,44,1,513,0.082,0.097,1.028,0.72,,75.53,1.38,0.08,3,식품의약품안전처,600,해당없음,1,분석,2019-03-31,2022-06-28,1471000,식품의약품안전처
D306-006000000-0001,김치찌개,D,음식,3,외식(분석 함량),06,찌개 및 전골류,06006,김치찌개,0600600,해당없음,060060000,해당없음,00,해당없음,61,87.9,3.77,3.75,1.64,2.98,0.76,2.1,38,0,53,160,491,24,2,269,0.274,0.196,1.649,0,,6.29,0.69,0.01,3,식품의약품안전처,400,해당없음,1,분석,2019-03-31,2022-06-28,1471000,식품의약품안전처
D306-006190000-0001,김치찌개_햄,D,음식,3,외식(분석 함량),06,찌개 및 전골류,06006,김치찌개,0600619,햄,060061900,해당없음,00,해당없음,63,86.9,3.7,3.47,1.73,4.23,1.2,2.8,34,0,72,182,528,17,3,169,0.063,0.06,0.387,0.24,,9.71,1.23,0.03,3,식품의약품안전처,300,해당없음,1,분석,2019-03-31,2022-06-28,1471000,식품의약품안전처
D306-007000000-0001,꽁치찌개,D,음식,3,외식(분석 함량),06,찌개 및 전골류,06007,꽁치찌개,0600700,해당없음,060070000,해당없음,00,해당없음,118,78.4,8,7.77,1.77,4.07,1.97,3.1,73,0,117,225,432,23,8,176,0.007,0.123,1.29,1.71,,21.11,1.63,0.97,3,식품의약품안전처,300,해당없음,1,분석,2019-03-31,2022-06-28,1471000,식품의약품안전처
D306-014000000-0001,두부전골,D,음식,3,외식(분석 함량),06,찌개 및 전골류,06014,두부전골,0601400,해당없음,060140000,해당없음,00,해당없음,63,86.8,5.12,3.22,1.46,3.42,0.7,1.5,82,0,87,144,330,12,0,147,0.08,0.036,0.048,0.98,,1.77,0.48,0,3,식품의약품안전처,500,해당없음,1,분석,2019-03-31,2022-06-28,1471000,식품의약품안전처
D306-015120000-0001,두부찌개_새우젓,D,음식,3,외식(분석 함량),06,찌개 및 전골류,06015,두부찌개,0601512,새우젓,060151200,해당없음,00,해당없음,55,88.1,5.4,2.7,1.43,2.4,0.57,2,75,0,83,135,374,8,1,84,0.037,0.037,0.1,0.08,,3.57,0.53,0,3,식품의약품안전처,300,해당없음,1,분석,2019-03-31,2022-06-28,1471000,식품의약품안전처
D306-016080000-0001,매운탕_메기,D,음식,3,외식(분석 함량),06,찌개 및 전골류,06016,매운탕,0601608,메기,060160800,해당없음,00,해당없음,67,84.1,4.77,1.7,1.3,8.1,0.95,1.7,66,0,75,174,310,25,3,263,0.087,0.067,0.53,0.52,,22.89,0.48,0.03,3,식품의약품안전처,600,해당없음,1,분석,2019-03-31,2022-06-28,1471000,식품의약품안전처
D306-016150000-0001,매운탕_우럭,D,음식,3,외식(분석 함량),06,찌개 및 전골류,06016,매운탕,0601615,우럭,060161500,해당없음,00,해당없음,68,85.1,8.69,2.84,1.51,1.87,0.18,1.3,130,0,131,166,296,141,125,195,0.031,0.103,1.096,0.09,,60.46,0.5,0.01,3,식품의약품안전처,600,해당없음,1,분석,2019-03-31,2022-06-28,1471000,식품의약품안전처
D306-018000000-0001,버섯찌개,D,음식,3,외식(분석 함량),06,찌개 및 전골류,06018,버섯찌개,0601800,해당없음,060180000,해당없음,00,해당없음,42,90,3.68,1.3,1.18,3.85,1.1,2,18,0,56,164,323,10,0,120,0.048,0.06,0.265,0.17,,4.14,0.33,0.03,3,식품의약품안전처,400,해당없음,1,분석,2019-03-31,2022-06-28,1471000,식품의약품안전처
D306-019000000-0001,부대찌개,D,음식,3,외식(분석 함량),06,찌개 및 전골류,06019,부대찌개,0601900,해당없음,060190000,해당없음,00,해당없음,67,86,3.07,3.1,1.25,6.62,1.03,1.5,15,0,50,117,387,4,0,45,0,0.035,0,0,,8.76,0.9,0.02,3,식품의약품안전처,600,해당업음,1,분석,2019-03-31,2022-06-28,1471000,식품의약품안전처
D306-020130000-0001,샤브샤브_쇠고기,D,음식,3,외식(분석 함량),06,찌개 및 전골류,06020,샤브샤브,0602013,쇠고기,060201300,해당없음,00,해당없음,44,90.4,4.85,1.63,0.7,2.45,0.4,1.6,16,0,42,111,187,12,0,138,0.04,0.037,0.392,0,,12.67,0.62,0.05,3,식품의약품안전처,600,해당없음,1,분석,2019-03-31,2022-06-28,1471000,식품의약품안전처
D306-023170000-0001,오리백숙_한방,D,음식,3,외식(분석 함량),06,찌개 및 전골류,06023,오리백숙,0602317,한방,060231700,해당없음,00,해당없음,157,68.5,22.93,6.7,0.71,1.12,0.12,2.4,30,0,148,115,92,10,10,2,0.109,0.245,1.672,0,,124.02,2.13,0.05,3,식품의약품안전처,300,해당없음,1,분석,2019-03-31,2022-06-28,1471000,식품의약품안전처
D307-032000000-0001,족발,D,음식,3,외식(분석 함량),07,찜류,07032,족발,0703200,해당없음,070320000,해당없음,00,해당없음,220,58.9,28.91,11.65,1.31,0,0.28,0,13,0.92,162,201,332,10,10,0,0.475,0.189,3.78,0,0,92.54,3.77,0.04,1,농촌진흥청(국가표준식품성분표),,,1,분석,2017-04-01,2022-06-28,1471000,식품의약품안전처
D306-027000000-0001,청국장찌개,D,음식,3,외식(분석 함량),06,찌개 및 전골류,06027,청국장찌개,0602700,해당없음,060270000,해당없음,00,해당없음,68,86,5.6,3.9,1.9,2.6,,3.7,71,6.5,82,212,449,12,0,143,0.32,0.13,1.8,0,,,0,0,1,농촌진흥청(국가표준식품성분표),,,2,수집,2011-12-31,2022-06-28,1471000,식품의약품안전처
D306-028000000-0001,추어탕,D,음식,3,외식(분석 함량),06,찌개 및 전골류,06028,추어탕,0602800,해당없음,060280000,해당없음,00,해당없음,32,92.8,2.27,1.32,0.93,2.68,0,1.9,56,0,50,87,264,35,0,424,0.045,0.038,0.208,0,,9.03,0.19,0,3,식품의약품안전처,1000,해당업음,1,분석,2019-03-31,2022-06-28,1471000,식품의약품안전처
D306-030000000-0001,호박찌개,D,음식,3,외식(분석 함량),06,찌개 및 전골류,06030,호박찌개,0603000,해당없음,060300000,해당없음,00,해당없음,32,92,1.87,0.87,1.23,4.07,1.93,1.4,28,0,37,157,341,11,1,126,0.033,0.04,0.11,0.92,,3.09,0.13,0,3,식품의약품안전처,300,해당없음,1,분석,2019-03-31,2022-06-28,1471000,식품의약품안전처
D307-002010000-0001,갈비찜_고춧가루,D,음식,3,외식(분석 함량),07,찜류,07002,갈비찜,0700201,고춧가루,070020100,해당없음,00,해당없음,172,63.5,20.43,6.57,1.57,7.9,3.57,2.8,21,0,140,362,380,53,0,640,0.147,0.217,0.797,0.47,,54.43,2.67,0.17,3,식품의약품안전처,300,해당업음,1,분석,2019-03-31,2022-06-28,1471000,식품의약품안전처
D307-002050000-0001,갈비찜_쇠고기,D,음식,3,외식(분석 함량),07,찜류,07002,갈비찜,0700205,쇠고기,070020500,해당없음,00,해당없음,198,62.8,19.94,10.78,1.22,5.26,1.73,0.4,19,0,86,141,301,10,4,74,0.053,0.089,0.603,0,,56.59,4.13,0.43,3,식품의약품안전처,250,해당없음,1,분석,2019-03-31,2022-06-28,1471000,식품의약품안전처
D307-006120000-0001,꼬막찜_참꼬막,D,음식,3,외식(분석 함량),07,찜류,07006,꼬막찜,0700612,참꼬막,070061200,해당없음,00,해당없음,113,73.8,15.59,3.13,1.76,5.74,0,2.2,78,0.01,157,187,293,39,30,102,0.127,0.171,2.002,0,,81.29,0.47,0.02,3,식품의약품안전처,80,해당없음,1,분석,2019-03-31,2022-06-28,1471000,식품의약품안전처
D307-008060100-0001,달걀_수란_중탕,D,음식,3,외식(분석 함량),07,찜류,07008,달걀,0700806,수란,070080601,중탕,00,해당없음,145,74.9,12.3,11.7,0.9,0.2,,0,55,2.2,200,100,110,160,160,3,0.06,0.4,0.1,0,0.9,420,3.21,0,1,농촌진흥청(국가표준식품성분표),,,2,수집,2020-12-31,2022-06-28,1471000,식품의약품안전처
D307-010070000-0001,닭찜_안동찜닭,D,음식,3,외식(분석 함량),07,찜류,07010,닭찜,0701007,안동찜닭,070100700,해당없음,00,해당없음,91,79,7.61,2.59,1.47,9.3,4.45,2,35,0,85,208,364,20,3,207,0.3,0.033,0,0,,30.03,0.69,0.01,3,식품의약품안전처,1500,해당업음,1,분석,2019-03-31,2022-06-28,1471000,식품의약품안전처
D307-011000000-0001,대구찜,D,음식,3,외식(분석 함량),07,찜류,07011,대구찜,0701100,해당없음,070110000,해당없음,00,해당없음,75,81.4,10.34,1.58,1.76,4.94,1.14,1.7,85,0,135,239,380,33,4,339,0.062,0.068,0.258,0,,52.66,0.22,0,3,식품의약품안전처,500,해당없음,1,분석,2019-03-31,2022-06-28,1471000,식품의약품안전처
D307-012000000-0001,도미찜,D,음식,3,외식(분석 함량),07,찜류,07012,도미찜,0701200,해당없음,070120000,해당없음,00,해당없음,126,69.9,23,3.48,3.12,0.54,0,1.4,59,0,272,369,840,101,101,0,0.017,0.238,0.687,1.73,,99.01,0.91,0.02,3,식품의약품안전처,100,해당없음,1,분석,2019-03-31,2022-06-28,1471000,식품의약품안전처
D307-013000000-0001,동태찜,D,음식,3,외식(분석 함량),07,찜류,07013,동태찜,0701300,해당없음,070130000,해당없음,00,해당없음,79,81,10.18,1.94,1.76,5.16,1.14,1.9,74,0,125,238,397,55,26,353,0.052,0.078,0.19,0.13,,56.84,0.32,0.02,3,식품의약품안전처,500,해당없음,1,분석,2019-03-31,2022-06-28,1471000,식품의약품안전처
D307-015020000-0001,돼지고기_머리고기,D,음식,3,외식(분석 함량),07,찜류,07015,돼지고기,0701502,머리고기,070150200,해당없음,00,해당없음,325,50.3,21.2,26,0.8,1.75,0.05,1.6,13,0,109,110,167,4,4,0,0.09,0.2,1.33,0,,85.55,7.6,0.2,3,식품의약품안전처,200,해당없음,1,분석,2019-03-31,2022-06-28,1471000,식품의약품안전처
D307-016000000-0001,돼지등갈비찜,D,음식,3,외식(분석 함량),07,찜류,07016,돼지등갈비찜,0701600,해당없음,070160000,해당없음,00,해당없음,214,58.3,16.02,10.93,1.96,12.76,5.36,1.8,36,0,117,247,532,28,3,300,0.338,0.093,0.544,0,,44.35,3.58,0.07,3,식품의약품안전처,450,해당없음,1,분석,2019-03-31,2022-06-28,1471000,식품의약품안전처
D307-018000000-0001,병어찜,D,음식,3,외식(분석 함량),07,찜류,07018,병어찜,0701800,해당없음,070180000,해당없음,00,해당없음,180,67,18.86,11.51,2.46,0.16,0,0.4,28,0,201,274,651,17,17,0,0.061,0.135,2.313,0,,71.92,3.59,0.06,3,식품의약품안전처,100,해당없음,1,분석,2019-03-31,2022-06-28,1471000,식품의약품안전처
D307-020000000-0001,북어찜,D,음식,3,외식(분석 함량),07,찜류,07020,북어찜,0702000,해당없음,070200000,해당없음,00,해당없음,157,63.1,18.73,3.8,2.47,12,4.27,2,114,0,183,257,601,36,1,422,0.107,0.12,0.453,0,,102.07,0.6,0.07,3,식품의약품안전처,150,해당없음,1,분석,2019-03-31,2022-06-28,1471000,식품의약품안전처
D307-021000000-0001,붕어찜,D,음식,3,외식(분석 함량),07,찜류,07021,붕어찜,0702100,해당없음,070210000,해당없음,00,해당없음,76,83.6,4.94,3.35,1.62,6.51,1.47,3.9,89,0,77,191,359,65,2,760,0.065,0.03,0.225,0,,16.93,0.53,0.03,3,식품의약품안전처,1100,해당업음,1,분석,2019-03-31,2022-06-28,1471000,식품의약품안전처
D307-024030000-0001,숙회_문어,D,음식,3,외식(분석 함량),07,찜류,07024,숙회,0702403,문어,070240300,해당없음,00,해당없음,84,78.9,18.58,0.63,1.02,0.91,0,1.1,15,0,130,99,260,5,5,0,0,0.065,0.739,1.39,,175.14,0.15,0,3,식품의약품안전처,80,해당없음,1,분석,2019-03-31,2022-06-28,1471000,식품의약품안전처
D307-025000000-0001,순대,D,음식,3,외식(분석 함량),07,찜류,07025,순대,0702500,해당없음,070250000,해당없음,00,해당없음,181,64.2,6.52,8.55,1.28,19.45,1.17,4.2,35,0.01,67,163,340,9,1,102,0.574,0.169,2.649,0,,6.41,2.43,0.04,3,식품의약품안전처,300,해당없음,1,분석,2019-03-31,2022-06-28,1471000,식품의약품안전처
D307-026000000-0001,아귀찜,D,음식,3,외식(분석 함량),07,찜류,07026,아귀찜,0702600,해당없음,070260000,해당없음,00,해당없음,78,80.8,12.08,1.33,1.39,4.37,0.17,1.6,54,0,94,147,352,35,11,288,0.485,0.075,1.217,1.09,,97.28,0.21,0.01,3,식품의약품안전처,400,해당없음,1,분석,2019-03-31,2022-06-28,1471000,식품의약품안전처
D307-028000000-0001,오징어순대,D,음식,3,외식(분석 함량),07,찜류,07028,오징어순대,0702800,해당없음,070280000,해당없음,00,해당없음,133,67.2,13.06,1.6,1.49,16.66,0.11,1.3,22,0,172,199,360,28,8,235,0,0.014,0,0,,147.84,0.4,0,3,식품의약품안전처,350,해당업음,1,분석,2019-03-31,2022-06-28,1471000,식품의약품안전처
D307-030000000-0001,전어찜,D,음식,3,외식(분석 함량),07,찜류,07030,전어찜,0703000,해당없음,070300000,해당없음,00,해당없음,278,55.6,17.28,22.97,3.59,0.6,0,2.8,618,0,477,285,447,85,84,15,0.159,0.189,2.597,14.94,,97.88,6.8,0.13,3,식품의약품안전처,100,해당없음,1,분석,2019-03-31,2022-06-28,1471000,식품의약품안전처
D307-031000000-0001,조기찜,D,음식,3,외식(분석 함량),07,찜류,07031,조기찜,0703100,해당없음,070310000,해당없음,00,해당없음,182,65,20.06,10.59,2.69,1.64,0,0.4,121,0,227,262,602,271,271,0,0,0.2,0.317,0.43,,138.43,2.85,0.08,3,식품의약품안전처,100,해당없음,1,분석,2019-03-31,2022-06-28,1471000,식품의약품안전처
D307-036000000-0001,해물찜,D,음식,3,외식(분석 함량),07,찜류,07036,해물찜,0703600,해당없음,070360000,해당없음,00,해당없음,80,80.6,8.52,1.96,1.88,7.08,1.1,2.1,113,0,117,225,427,42,7,415,0.012,0.07,0.03,0,,83.83,0.3,0,3,식품의약품안전처,500,해당없음,1,분석,2019-03-31,2022-06-28,1471000,식품의약품안전처
D308-002110300-0001,갈비구이_쇠고기_양념,D,음식,3,외식(분석 함량),08,구이류,08002,갈비구이,0800211,쇠고기,080021103,양념,00,해당없음,330,45.7,20.03,23.87,1.7,8.73,4.63,2.5,28,0,138,211,459,8,6,16,0.083,0.123,0.163,0.09,,62.21,9.07,1.17,3,식품의약품안전처,300,해당없음,1,분석,2019-03-31,2022-06-28,1471000,식품의약품안전처
D308-002140300-0001,갈비구이_왕갈비_양념,D,음식,3,외식(분석 함량),08,구이류,08002,갈비구이,0800214,왕갈비,080021403,양념,00,해당없음,321,47.9,18.07,23.53,1.4,9.13,4.53,0.9,21,0,117,189,366,6,6,6,0,0.067,0.173,0,,39.01,8.67,1.47,3,식품의약품안전처,150,해당업음,1,분석,2019-03-31,2022-06-28,1471000,식품의약품안전처
D308-005910000-0001,곰장어구이_짚불,D,음식,3,외식(분석 함량),08,구이류,08005,곰장어구이,0800591,짚불,080059100,해당없음,00,해당없음,163,67.6,21.35,8.1,1.8,1.15,0.6,4.3,15,0,186,321,413,1101,1101,0,0,0.4,0,0.8,,170.92,1.4,0.05,3,식품의약품안전처,200,해당업음,1,분석,2019-03-31,2022-06-28,1471000,식품의약품안전처
D308-008040000-0001,꼬치구이_닭고기,D,음식,3,외식(분석 함량),08,구이류,08008,꼬치구이,0800804,닭고기,080080400,해당없음,00,해당없음,252,50.4,16.52,12.24,1.74,19.07,4.5,3,25,0.01,175,218,410,27,21,66,0.323,0.263,2.448,0,,44.92,3.31,0.06,3,식품의약품안전처,70,해당없음,1,분석,2019-03-31,2022-06-28,1471000,식품의약품안전처
D308-012120000-0001,닭튀김(치킨)_양념,D,음식,3,외식(분석 함량),08,구이류,08012,닭튀김(치킨),0801212,양념,080121200,해당없음,00,해당없음,276,46.1,17.75,13.4,1.7,21.15,6.25,1.1,17,0,190,248,403,21,11,125,0.13,0.155,4.31,0.1,,68.9,2.7,0.1,3,식품의약품안전처,200,해당없음,1,분석,2019-03-31,2022-06-28,1471000,식품의약품안전처
D308-013000000-0001,더덕구이,D,음식,3,외식(분석 함량),08,구이류,08013,더덕구이,0801300,해당없음,080130000,해당없음,00,해당없음,184,58.1,3.1,5.2,2.5,31.1,11.6,6.8,46,0,88,262,743,40,0,481,0.23,0.08,0.18,1.34,,0.12,0.8,0,3,식품의약품안전처,100,해당없음,1,분석,2019-03-31,2022-06-28,1471000,식품의약품안전처
D308-014000000-0001,도미구이,D,음식,3,외식(분석 함량),08,구이류,08014,도미구이,0801400,해당없음,080140000,해당없음,00,해당없음,159,65.3,24.44,6.6,2.8,0.84,0,2.4,64,0,276,443,633,26,26,1,0.04,0.108,2.54,0.34,,84.5,1.52,0.04,3,식품의약품안전처,250,해당없음,1,분석,2019-03-31,2022-06-28,1471000,식품의약품안전처
D308-015000000-0001,돼지갈비,D,음식,3,외식(분석 함량),08,구이류,08015,돼지갈비,0801500,해당없음,080150000,해당없음,00,해당없음,240,56.3,19.5,14.4,1.6,8.1,4.5,0.3,47,0,156,281,405,3,3,2,0.31,0.14,0.17,0,,49.34,4.7,0.1,3,식품의약품안전처,100,해당업음,1,분석,2019-03-31,2022-06-28,1471000,식품의약품안전처
D308-022030000-0001,불고기_꿩,D,음식,3,외식(분석 함량),08,구이류,08022,불고기,0802203,꿩,080220300,해당없음,00,해당없음,74,82.5,6.7,1.7,1.16,7.94,3.38,2,21,0,92,249,253,24,0,285,0,0.066,0.722,0.6,,21.24,0.38,0.02,3,식품의약품안전처,500,해당업음,1,분석,2019-03-31,2022-06-28,1471000,식품의약품안전처
D308-022070400-0001,불고기_삼겹살_오징어,D,음식,3,외식(분석 함량),08,구이류,08022,불고기,0802207,삼겹살,080220704,오징어,00,해당없음,182,65.1,12.8,9.95,1.9,10.25,3.8,2.1,21,0,164,285,443,50,2,574,0.325,0.12,0.67,0.13,,92.23,2.6,0.05,3,식품의약품안전처,200,해당없음,1,분석,2019-03-31,2022-06-28,1471000,식품의약품안전처
D308-028000000-0001,임연수구이,D,음식,3,외식(분석 함량),08,구이류,08028,임연수구이,0802800,해당없음,080280000,해당없음,00,해당없음,198,62.5,21.52,11.76,2.84,1.4,0,0.4,107,0,302,384,628,16,16,0,0.06,0.216,1.928,0.28,,85.04,2.44,0.68,3,식품의약품안전처,250,해당없음,1,분석,2019-03-31,2022-06-28,1471000,식품의약품안전처
