식품대분류명,식품명,대표식품명,식품중분류명,식품소분류명,식품세분류명,제목,재료,레시피
밥류,알밥,알밥,해당없음,해당없음,해당없음,Sizzling eggs in the ttukbaegi ♥ Ttukbaegi roe rice,"Rice, flying fish roe, minced kimchi, minced ham, minced meat, minced radish, seaweed powder, what, egg, rice wine, sesame oil, gochujang","Sift the flying fish roe through a sieve and sprinkle with sake (1T). Place the rice evenly. Place 1 bowl of rice and evenly top the prepared ingredients. 3T minced kimchi, 3T minced ham, 3T minced meat meat, 3T minced pickled radish. .3T seaweed powder, 1/2 handful of seaweed, 1 egg, 1T red pepper paste over medium heat"
밥류,영양돌솥밥,영양돌솥밥,해당없음,해당없음,해당없음,in,in,in
밥류,오므라이스,오므라이스,해당없음,해당없음,해당없음,in,in,in
밥류,자장밥,자장밥,해당없음,해당없음,해당없음,in,in,in
밥류,잡곡밥,잡곡밥,해당없음,해당없음,해당없음,in,in,in
밥류,잡채밥,잡채밥,해당없음,해당없음,해당없음,in,in,in
밥류,주먹밥_쇠고기,주먹밥,쇠고기,해당없음,해당없음,Rice balls are spam!! Spam mayo rice ball,"Egg, spam 1/3 can (70g), minced green pepper 1/4C (20g), washed and minced kimchi 1/2C (70g), rice, seaweed powder, salt, sesame oil, crushed sesame, mayonnaise, teriyaki sauce","Heat cooking oil (1T) in a pan heated over medium heat and fry the chopped ham and minced green pepper, then push to one side, pour in the egg water and stir-fry to mix. 1/3 can of spam (70g), 1/4C of chopped green pepper (20g) , 1 egg In a frying pan, add rice, minced kimchi, fried egg, ham, green pepper, and sesame oil (1T) and mix. 2 bowls of rice, 1/2C (70g) washed and minced kimchi, a little bit of salt, 1T sesame oil, crushed sesame 1T ball Make a circle of the desired size, roll it in seaweed powder and coat it with clothes. Put it in a 1C cup (or bowl) of seasoned seaweed powder and sprinkle with mayonnaise and teriyaki sauce. [Sauce] Appropriate amount of mayonnaise, appropriate amount of teriyaki sauce"
밥류,짬뽕밥,짬뽕밥,해당없음,해당없음,해당없음,in,in,in
밥류,차조밥,차조밥,해당없음,해당없음,해당없음,in,in,in
밥류,찰밥,찰밥,해당없음,해당없음,해당없음,in,in,in
밥류,초밥_유부초밥,초밥,유부초밥,해당없음,해당없음,Let's eat the same thing and eat it luxuriously! Floating tofu sushi! Girasis City,"Seasoned tofu sushi, rice, cucumber, salt, egg, salt, pepper powder","Cucumbers are sliced ​​in a round shape and then pickled with salt. 1/3 cucumber, 1/6 tbsp salt Squeeze out the water from the seasoned tofu included in the commercially available seasoned tofu sushi and slice it. 1 pack of commercially available seasoned tofu sushi Put the rice in a bowl and season it with the seasoned tofu sushi, which is included with the commercially available seasoned tofu sushi. 2 bowls of rice Add eggs, salt, and pepper to the bowl, beat it finely, pour it into a pan with cooking oil, and fry the pork belly thickly and slice it. .1Tbsp cooking oil, 2 eggs, a little bit of salt, and a little bit of black pepper When the pickled cucumbers become soft and dry, rinse them in cold water and squeeze out the water. Put the rice in a bowl and top with the tofu, cucumber, and eggs."
밥류,카레라이스,카레라이스,해당없음,해당없음,해당없음,Shrimp Tangle ♥ Shrimp Cream Curry Rice,"Frozen shrimp, minced onion, minced garlic, peperoncino, green onion, salt, pepper, cooking wine, curry, fresh cream, water","Heat oil in a preheated pan and fry chopped onion, minced garlic and peperoncino. Add shrimp and cooking wine to the stir-fried ingredients and stir-fry. Add curry and whipped cream and stir-fry. Season with salt and pepper and adjust the concentration with water. Put rice in a bowl and top with shrimp cream curry to finish."
밥류,콩나물밥,콩나물밥,해당없음,해당없음,해당없음,It tastes like honey if you rub it and eat it! bean sprouts rice,"Rice, 3 handfuls of bean sprouts (250g), 1 kelp (10X10cm), chopped chives, 1/2 tbsp red pepper powder, sugar, soy sauce, sesame oil, 1+1/2 tbsp minced garlic, sesame","Wash the rice and soak it in cold water for 30 minutes. Soak 3 cups of rice. Soak and drain the rice, bean sprouts and kelp in an electric rice cooker. Pour 3 2/3 cups of water and cook. 3 handfuls of bean sprouts (250g), 1 kelp (10X10cm) Make a sauce. Seasoning sauce: 4 scallions, chopped chives, 1+1/2 tablespoons red pepper powder, 1 tablespoon sugar, 8 tablespoons soy sauce, 2 tablespoons sesame oil, 1+1/2 tablespoons minced garlic, 1 tablespoon sesame seeds Finish off with seasoning."
밥류,콩밥_검정콩,콩밥,검정콩,해당없음,해당없음,in,in,in
밥류,콩밥_완두콩,콩밥,완두콩,해당없음,해당없음,in,in,in
밥류,하이라이스,하이라이스,해당없음,해당없음,해당없음,in,in,in
밥류,현미밥,현미밥,해당없음,해당없음,해당없음,Make a hearty rice salad! Brown rice salad with brown rice,"Soaked brown rice, salad vegetables, cherry tomatoes, olive oil, sugar, vinegar, lemon juice, onion, salt, pepper","Put soaked brown rice in a pot and boil for 15 minutes. Soak brown rice for 30 minutes before use. Rinse boiled brown rice in cold water to remove moisture. Chop the onion finely, and cut the cherry tomatoes in half. After mixing the dressing ingredients except olive oil, add olive oil to make the dressing. Put salad vegetables, boiled brown rice, cherry tomatoes in a bowl, and sprinkle dressing and balsamic cream to finish. Add avocado and chicken breast to make it."
밥류,회덮밥_모듬,회덮밥,모듬,해당없음,해당없음,Salmon sashimi rice bowl ☆ Gather all alone~ _~,"Salmon, sprouted vegetables, carrots, rice, 1/2 tbsp red pepper paste, vinegar, plum juice, oligosaccharide, sesame oil, sesame seeds","Cut the salmon into bite-size pieces. Put the seasoning ingredients in a bowl and make a sauce. Put rice> sprout vegetables, shredded carrots> salmon in a bowl and serve with sauce to finish."
빵 및 과자류,도넛_링도넛,도넛,링도넛,해당없음,해당없음,in,in,in
빵 및 과자류,도우넛_찹쌀,도우넛,찹쌀,해당없음,해당없음,in,in,in
빵 및 과자류,마늘빵,마늘빵,해당없음,해당없음,해당없음,NO oven NO time! Easy Garlic Bread Making,"Baguette bread or white bread, salted butter, minced garlic, sugar, parsley powder (optional)","Mix butter at room temperature with minced garlic, sugar, and parsley powder. 2Tbsp salted butter, 1Tbsp minced garlic, 1Tbsp sugar, parsley powder (optional) Apply a little bit of the mixed sauce back and forth to the bread. Baguette bread or white bread Bake the bread with the sauce on both sides in a pan heated over low heat."
빵 및 과자류,머핀,머핀,해당없음,해당없음,해당없음,Cheese Bomb! Homemade soft cream cheese muffins♥,"Unsalted butter, cream cheese, sugar, egg, milk, soft flour, baking powder, cream cheese, sugar powder, egg yolk","The first thing to do is to bring the butter and eggs out to room temperature beforehand. Sift the soft flour and baking powder in advance. Prepare a piping bag. Preheat the oven. Divide the creamed butter and cream cheese 3 times. Add 80g unsalted butter, 80g cream cheese, and 95g sugar 3 times. Divide the 2 eggs into 3 batches. Put the sifted powder into 2 eggs and make a dough. 200g soft flour, 3g baking powder, 35g milk Put the dough into the prepared pastry bag. Put cream cheese, sugar powder, and yolk together and mix to make a filling. [Cream cheese filling ingredients] 150g cream cheese, 45g sugar powder, and 1 egg yolk Put the made filling into a piping bag. Line the muffin oven pan with parchment paper and knead the dough. Squeeze the cream cheese filling over the muffin batter. Put it in an oven preheated to 180 degrees and bake for 20 minutes. Oven"
빵 및 과자류,모닝빵,모닝빵,해당없음,해당없음,해당없음,in,in,in
빵 및 과자류,모카빵,모카빵,해당없음,해당없음,해당없음,in,in,in
빵 및 과자류,베이글,베이글,해당없음,해당없음,해당없음,in,in,in
빵 및 과자류,샌드위치_닭가슴살,샌드위치,닭가슴살,해당없음,해당없음,Have a hearty breakfast! Chicken Breast Cranberry Sandwich,"Sandwich bread, tomato, romaine lettuce, canned chicken breast, dried cranberry, onion, bacon, almond slice, mayonnaise, whole grain mustard (seed mustard), salt, pepper","Thinly slice tomatoes and onions using a round shape. 1 tomato and 1/4 onion. Place the bread on a dry pan heated over low heat and bake it back and forth slightly. Then, put bacon on it and bake it until golden. (For sandwiches) Grain bread 4 Soy sauce, 6 slices of bacon In a pan, remove the water from the canned chicken breast. 1 can of canned chicken breast Put the chicken breast, dried cranberries, almond slices, and seasoning in a bowl and mix. 1/4 cup dried cranberries, 3 tablespoons almond slices [ Seasoning] 2 tablespoons mayonnaise, 1/3 tablespoon whole grain mustard (seed mustard), a little bit of salt, a little bit of pepper Lettuce on the ball bread ? tomato ? Chicken Breast Salad? Place bacon in order, cover with bread and press gently. Cut 4 romaine lettuce in half and finish."
빵 및 과자류,샌드위치_모듬,샌드위치,모듬,해당없음,해당없음,How about a luxurious brunch on a leisurely weekend? Trendy Poached Egg Hot Sandwich,"Bread, butter, egg, salt, vinegar, onion, tomato, olive oil, salt, pepper powder, bacon, young leafy vegetables, chopped onion, balsamic vinegar, olive oil, salt, pepper powder","Thinly slice the onion and cut the tomatoes into 1.5cm thick slices. 1/2 onion, 1/2 tomato Put butter in a pan heated over low heat, put the bread on top and bake it on both sides until golden brown. 2 slices of bread, butter Heat 1 tbsp, 2 eggs, 1 tbsp olive oil in a pan, add onion, sprinkle with salt (a little) and pepper (slightly), and fry. 1/2 egg, 1 tbsp olive oil, a little bit of salt, a little bit of pepper powder, 2 strips of bacon Prepare by cracking eggs in a small glass bowl in advance. 2 eggs in a small glass bowl Put salt and vinegar in boiling water and stir with a spoon to make waves. Salt Add 1/2 tbsp, 1 tbsp vinegar, and cook while gently stirring with a spoon so that it does not sink to the bottom. The egg whites will turn opaque and remove when cooked. Make dressing. 3Tbsp minced onion, 2Tbsp balsamic vinegar, 3Tbsp olive oil, a little bit of salt and pepper. Put the bread in a bowl, put tomatoes, bacon, onion, and poached egg, then add young leafy greens, and sprinkle with duresing."
빵 및 과자류,샌드위치_참치,샌드위치,참치,해당없음,해당없음,At busy times! Simple meal ☞Tuna sandwich,"Tuna can, tomato, white bread, cabbage, butter, mayonnaise, salt, pepper, lemon juice, mustard","Prepare tuna by draining oil. Prepare 1 can of tuna, mince cabbage, and slice tomatoes. 1 tomato, 60g cabbage Put mayonnaise, salt, pepper, and lemon juice in a bowl and mix, then add tuna and cabbage to make tuna salad 3T mayonnaise, a little bit of salt, a little bit of pepper, 1/2T of lemon juice Put butter in a preheated pan and bake bread. 4 slices of bread, 1/2T pan of butter Spread mustard on the baked bread, then tuna salad and tomato. Put it on top to make a sandwich. Mustard 2T"
빵 및 과자류,샌드위치_채소,샌드위치,채소,해당없음,해당없음,How about a luxurious brunch on a leisurely weekend? Trendy Poached Egg Hot Sandwich,"Bread, butter, egg, salt, vinegar, onion, tomato, olive oil, salt, pepper powder, bacon, young leafy vegetables, chopped onion, balsamic vinegar, olive oil, salt, pepper powder","Thinly slice the onion and cut the tomatoes into 1.5cm thick slices. 1/2 onion, 1/2 tomato Put butter in a pan heated over low heat, put the bread on top and bake it on both sides until golden brown. 2 slices of bread, butter Heat 1 tbsp, 2 eggs, 1 tbsp olive oil in a pan, add onion, sprinkle with salt (a little) and pepper (slightly), and fry. 1/2 egg, 1 tbsp olive oil, a little bit of salt, a little bit of pepper powder, 2 strips of bacon Prepare by cracking eggs in a small glass bowl in advance. 2 eggs in a small glass bowl Put salt and vinegar in boiling water and stir with a spoon to make waves. Salt Add 1/2 tbsp, 1 tbsp vinegar, and cook while gently stirring with a spoon so that it does not sink to the bottom. The egg whites will turn opaque and remove when cooked. Make dressing. 3Tbsp minced onion, 2Tbsp balsamic vinegar, 3Tbsp olive oil, a little bit of salt and pepper. Put the bread in a bowl, put tomatoes, bacon, onion, and poached egg, then add young leafy greens, and sprinkle with duresing."
