id,name,summary,ingre,recipe
2948,양배추는 살안쪄♥양배추베이컨볶음밥,몸에좋은 야채들이 듬뿍!건강한 한끼 : ) 양배추베이컨볶음밥☆세상의 모든 레시피 만개의레시피,"양배추, 베이컨, 대파, 빨간파프리카, 밥, 달걀, 양파, 간장, 굴소스, 후추","대파는 송송 썰고 양배추, 양파, 파프리카, 베이컨은 큼직하게 다져서 준비한다. 예열된 팬에 기름을 두르고 대파, 양파를 볶는다. 파프리카, 베이컨, 양배추 순서로 볶는다. 채소들이 볶아지면 달걀을 넣어 스크램블 한다. 양념 재료를 넣어 살짝 더 볶는다. 밥을 넣어 볶아 완성한다."
2949,포스트 골든그래놀라♥플레인후르츠골든볼,초간단 영양가득 골든볼 만들기♥오늘은 포스트 골든그래놀라로 영양 뿜뿜! 활기 뿜뿜!황금 같은 아침을 만들어보세요!세상의 모든 레시피 만개의레시피,"골든그래놀라후르츠, 체리, 파인애플1+1/2조각, 키위1+1/2개, 플레인요거트1통(400g)","파인애플과 키위는 한 입 크기로 썬다. 체리는 빨대를 이용해 씨를 뺀다. 볼에 플레인 요거트를 붓는다. 요거트 위에 과일, 그래놀라를 차례대로 넣어 완성한다."
2950,시원하게 호로록♥냉우동,더운데 힘들게 육수내지마세요!가쓰오부시 육수 하나만 구비해두면 깊은맛 뿜뿜하는 냉우동 완성 : )세상의 모든 레시피 만개의레시피,"헬로네이처가쓰오부시육수, 우동, 달걀, 대파","- 대파는 송송 썰어 준비한다. - 팬에 기름을 넉넉하게 두르고 달걀을 튀기듯이 프라이 하여 준비한다. 우동을 삶은 뒤 얼음물에 헹구어 물기를 제거한다. 면을 그릇에 담고 헬로네이처 가쓰오부시육수를 넉넉히 붓는다.? 살짝 해동해 살얼음으로 만들면 더욱 시원하게 드실 수 있어요. 고명으로 파, 바삭하게 튀긴 달걀 프라이를 올려 완성한다."
2951,담백한 닭가슴살로 만든♥닭가슴살고추잡채,냉동실에 화석처럼 자리잡고있는 닭가슴살 회생프로젝트!담백한 닭가슴살로 고추잡채를 만들면 을~매나 맛있게요☆세상의 모든 레시피 만개의레시피,"닭가슴살, 빨간파프리카, 노란파프리카, 청고추, 양파, 표고버섯, 통마늘, 고춧가루, 꽃빵, 맛술, 간장, 소금, 후추, 굴소스, 간장1+1/2숟가락, 설탕, 올리고당, 맛술","표고버섯, 파프리카, 양파는 채썰고 고추는 반 갈라 씨를 뺀 후 채썰고 통마늘은 편 썰고 닭가슴살은 길게 채 썰어 준비한다. 채 썬 닭가슴살에 밑간 재료를 넣어 버무린다. 팬에 식용유를 넉넉히 두르고 고춧가루을 넣어 고추기름을 낸 후 마늘편을 넣어 볶는다. 마늘향이 나면 닭가슴살을 넣어 핏물이 없을 때까지 볶다가 채소, 양념재료를 넣고 센불에서 볶는다. 꽃빵은 랩을 씌운 뒤 전자레인지 1분~1분 30초 돌린 후 곁들여 완성한다.전자레인지"
2952,맛없을수가없는♥콘치즈토스트 ,달달한 콘과 고소한 치즈가 식빵위에 싸악~*맛없을수가없는 콘치즈토스트☆세상의 모든 레시피 만개의레시피,"식빵, 옥수수콘, 모짜렐라치즈, 슬라이스치즈, 마요네즈, 설탕","옥수수콘, 마요네즈, 설탕을 섞는다. 식빵 위에 섞은 재료들을 올린다. 모짜렐라치즈와 슬라이스치즈를 올린다. 180도 오븐에 5분간 구워 완성한다.오븐"
2953,집밥백선생♥참치감자조림,믿고먹는 백선생님의 레시피!저렴한 재료들을 이용해 만든 밥도둑 레시피☆세상의 모든 레시피 만개의레시피,"감자, 캔참치, 청양고추, 대파, 양파, 고추장, 고춧가루, 간장, 다진마늘, 설탕, 참기름, 물","- 감자는 굵게 채 썰어 준비한다. - 대파, 청양고추는 송송 썰어 준비한다. - 양파는 채 썰어 준비한다. 냄비에 감자를 깔고 양파, 참치를 올린다. 참치 캔에 물을 담아 3번 붓는다. 분량의 양념재료, 대파, 청양고추를 넣고 끓여 완성한다."
2954,숲속의작은집♥토마토양파수프,숲속의 작은집에 나온 소지섭님의다이어트 레시피! 다이어트에도 좋고 맛도 좋은 토마토양파수프 : )세상의 모든 레시피 만개의레시피,"토마토, 양파, 소고기",- 양파는 채 썰어 준비한다. - 토마토는 적당한 크기로 썰어 준비한다. 냄비에 채 썬 양파를 깔고 토마토를 올린다. 마지막으로 소고기를 넣고 중약불에서 푹 끓여 완성한다.
2955,맛있음을 쏜다 탕탕탕♥닭볶음탕,파는것보다 더 맛있는 닭볶음탕!맛있는 반찬? 아니면 안주? 다 괜찮아요 : )세상의 모든 레시피 만개의레시피,"닭, 양파, 대파, 감자, 당근, 청양고추, 홍고추, 물, 간장, 고춧가루, 다진마늘, 설탕, 후춧가루","양파, 대파, 감자, 당근, 청양고추, 홍고추는 큼직하게 썰어 준비한다. 손질된 닭은 깨끗이 씻어 준비한다. 냄비에 닭, 물, 설탕을 넣고 끓인다. 감자, 당근, 양파를 넣고 어느 정도 익으면 다진 마늘을 넣는다. 간장, 고춧가루를 넣고 끓인다. 마지막으로 대파, 청양고추, 홍고추를 넣고 후춧가루를 넣어 완성한다."
2956,옥수수가 톡톡♥콘양파토스트,초간단! 초스피드!맛있음이 톡톡 터지는 콘양파토스트☆세상의 모든 레시피 만개의레시피,"식빵, 옥수수콘, 다진양파, 모짜렐라치즈, 마요네즈, 토마토소스, 설탕","옥수수콘, 양파, 마요네즈, 토마토소스, 설탕을 섞는다. 식빵위에 섞은 재료를 올린다. 모짜렐라치즈를 뿌려 전자렌지에 3분간 돌려 완성한다.전자레인지"
2957,사먹는것보다 맛있는♥오모리부대찌개 ,부대찌개 만드는 법! 어렵지 않아요 : )적당히 자르고 호다닥 끓여버리면 끝!세상의 모든 레시피 만개의레시피,"오모리김치찌개, 물2+1/2종이컵, 스팸, 비엔나소세지, 송송썬김치, 두부, 채썬양파, 청양고추, 라면사리, 슬라이스치즈","스팸, 비엔나 소세지, 두부는 먹기 좋게 잘라 준비한다.. 냄비에 재료들을 넣는다. 물을 붓고 끓으면 김치스프, 분말스프를 넣는다. 면 사리, 고추를 넣어 끓이다 치즈를 올려 완성한다.- 기호에 맞게 면사리와 치즈를 넣어 드세요"
2958,고소하고 부드러운♥완두콩스프,귀요미 완두콩을 이용한 스프!부드럽게 부담없으니깐 아침식사로 제격♥세상의 모든 레시피 만개의레시피,"완두콩, 감자, 양파, 버터, 우유, 밀가루, 소금, 후추","양파, 감자는 채 썬다. 냄비에 버터 1숟가락을 두르고 양파, 감자, 완두콩을 넣고 볶는다. 물 2종이컵을 넣고 약불로 푹 끓여 재료를 익힌다. 감자, 완두콩이 무르게 익으면 체에 내린다. 팬에 버터, 밀가루를 동량으로 넣고 루를 만든다.- 약불에서 천천히 볶아 색이 나지 않게 볶으세요. 우유를 붓고 체에 내린 완두콩, 감자를 넣고 다시한번 끓인다. 소금, 후추로 간을 해 완성한다."
2959,남은 치킨무로 만든♥치킨무깍두기,배달오면 꼭 남는 치킨무! 이렇게 깍두기로 만들면 새콤달콤매콤♥세상의 모든 레시피 만개의레시피,"치킨무2팩(400g), 고춧가루, 액젓, 설탕, 다진마늘",치킨 무는 물기를 뺀 후 물에 헹궈준다. 물기를 뺀 치킨무에 양념 재료를 넣는다.액젓은 어떤 종류든 상관 없어요.  잘버무려 완성한다.
2960,바삭바삭 POP!♥팝탕수만두,바삭한 만두위에 맛있는 소스를 샤라락♥세상의 모든 레시피 만개의레시피,"냉동물만두, 양파, 파프리카, 물, 간장, 식초, 설탕, 전분가루, 물","양파, 파프리카는 한입 크기로 썰어 준비한다. 냉동 만두는 예열된 팬에 기름을 넉넉히 두르고 바삭하게 튀겨낸다. 냄비에 물, 간장, 식초, 설탕을 넣어 한소끔 끓인다. 끓어오르면 준비한 채소를 넣는다. 전분가루를 물과 섞어 전분 물을 만들어 소스에 넣어 바로 저은 후 소스를 만든다. 바삭하게 튀긴 만두와 소스를 곁들여 완성한다."
2961,식어도맛있다♥주꾸미컵밥 ,식어도 맛있는 파티메뉴♥쫄깃한 주꾸미와 함께하는 간단메뉴! 세상의 모든 레시피 만개의레시피,"주꾸미, 양파, 대파, 밥, 고추장, 고춧가루, 간장, 설탕, 다진마늘, 맛술, 통깨, 홍고추","주꾸미는 손질하여 준비하고 양파는 채 썰고 대파는 송송 썰어 준비한다. 볼에 양념 재료를 넣어 양념장을 만든다. 예열된 팬에 기름을 두르고 양파, 대파 순서로 볶는다. 볶아진 채소에 주꾸미와 양념장을 넣어 볶아낸다. 투명 컵에 밥을 담고 볶아 놓은 주꾸미 볶음을 넣고 약간의 대파와 홍고추를 올려 완성한다."
2962,집밥백선생 레시피♥시금치베이컨볶음,"TV속 바로 그 음식!믿고먹는 집밥 백선생 레시피, 시금치베이컨볶음 : ) 세상의 모든 레시피 만개의레시피","시금치, 베이컨, 편마늘, 올리브유, 소금",베이컨은 한 입 크기로 썬다. 팬에 올리브유를 넉넉히 두르고 편 마늘을 넣는다. 마늘이 노릇해지면 베이컨을 넣고 소금을 약간 넣는다. 시금치를 넣고 볶아 완성한다.
2963,눈물콧물 다 짜는♥불닭떡볶이,매콤! 쫄깃! 눈물콧물 다 짜는 불닭떡볶이!매운음식 좋아하신다면 도전 고고 : )세상의 모든 레시피 만개의레시피,"불닭볶음면, 매운핫바, 치즈떡볶이떡, 양파, 청양고추, 물, 고추장, 불닭볶음면소스, 고춧가루, 간장, 설탕, 다진마늘","양파는 채썰고 청양고추는 송송 썰어 준비한다. 핫바는 한 입 크기로 썬다. 팬에 물을 붓고 끓인 후 양념 재료를 넣고 핫바, 떡, 라면 면을 넣는다. 면발이 풀어지면 양파, 청양고추를 넣고 불닭볶음면 후레이크를 뿌려 완성한다."
2964,탱글탱글 비타민충전♥깔라만시곤약젤리,상큼한 비타민젤리를 내손으로!맛있게 비타민충전하세요♥세상의 모든 레시피 만개의레시피,"깔라만시원액, 물, 곤약가루, 올리고당","냄비에 깔라만시 원액, 물, 올리고당을 넣고 섞는다.- 당도는 설탕, 물엿도 가능해요. 곤약가루를 넣고 섞는다.- 곤약가루를 적게 넣으면 곤약주스처럼 마실 수 있어요. 불을 켜고 1분 후 불을 끈다. 틀에 담아 냉장고에서 식히고 완성한다."
2965,꼬들꼬들~밥도둑!♥오이지무침 ,꼬들꼬들 오이지로 만든 오이지무침!이거완전 밥도둑이쟈나☆세상의 모든 레시피 만개의레시피,"오이지, 송송썬대파, 고춧가루, 다진마늘, 설탕, 참기름, 통깨",오이지는 둥글게 썰어 물에 담가 10분간 짠기를 뺀다.- 염장 정도에 따라 담금시간을 다르게 해주세요. 체에 밭쳐 물기를 제거하고 손으로 꼭 짠다. 오이지에 양념재료를 넣고 무쳐 완성한다.
2966,어려져라~ 뿅♥노화방지주스,요즘 부쩍 지쳐보이고 노화가 보인다면?노화방지주스로 해결해보세요 : )세상의 모든 레시피 만개의레시피,"당근, 방울토마토, 물, 얼음, 꿀",껍질을 벗긴 당근은 한 입 크기로 썬다. 믹서기에 모든 재료를 넣고 간다. 컵에 따라 완성한다.
2967,바질 향이 향긋♥바질버섯샐러드 ,버섯이 쫄깃하게! 바질이 향긋하게♥가볍게 즐기는 바질버섯샐러드 : ) 세상의 모든 레시피 만개의레시피,"느타리버섯, 미니새송이버섯, 표고버섯, 파마산치즈, 바질페스토, 올리브유, 소금, 후추",버섯은 먹기좋은 크기로 자른다. 양념재료를 넣고 버무려 20분간 밑간한다. 달군 팬에 밑간한 버섯을 넣고 센불에 볶는다.- 센 불에 빠르게 볶아야 물이 안생겨요. 볶은 버섯에 바질페스토를 넣고 버무려 완성한다.- 파스타나 빵에 곁들여 먹어도 맛있어요.
2968,오이 덕후 주목♥통오이김밥,SNS에서 대박친 바로 그 메뉴!오이가 통으로 딱! 넘나 깔끔한 통오이김밥☆세상의 모든 레시피 만개의레시피,"김밥용김, 오이, 참기름, 통깨, 밥1+1/2인분, 소금, 참기름, 통깨, 쌈장, 마요네즈, 설탕","양념장을 만든다. 오이는 필러로 껍질을 벗긴다. 밥에 소금, 참기름, 통깨를 넣고 섞는다. 김밥용김에 밑간한 밥을 깔고 오이를 넣고 돌돌 만다. 참기름을 바르고 통깨를 한 번 더 뿌려 썬 후 양념장과 곁들여 완성한다."
2969,쌈싸먹기 귀찮으시죠?♥대패삼겹살비빔밥,쌈싸먹기도 귀찮으신 분 주목!요 비빔밥 하나면 넘나 간단히 해결♥세상의 모든 레시피 만개의레시피,"대패삼겹살, 상추, 깻잎, 당근, 통마늘, 밥, 시판쌈장","당근, 상추, 깻잎은 채 썰고, 마늘은 편으로 썰어 준비한다. 팬에 대패 삼겹살을 노릇하게 굽는다. 팬에 기름을 두르고 마늘을 노릇하게 튀긴다. 밥 위에 깻잎, 상추, 당근, 대패 삼겹살, 마늘, 쌈장을 올려 완성한다."
2970,코가 퐝! 뚫리는♥와사비콘치즈 ,코가 퐝!자칫 느끼할 수 있는 콘치즈와 와사비의 만남♥숟가락으로 마구 퍼먹게 되는 중독성 대박! 세상의 모든 레시피 만개의레시피,"옥수수통조림1캔(195g), 미니파프리카, 다진양파, 피자치즈, 파슬리가루, 버터, 마요네즈, 와사비, 설탕1+1/2숟가락, 소금, 호추","파프리카, 양파는 다진다.- 일반 파프리카를 사용할 경우 1/4개 정도 넣어주세요.  볼에 옥수수콘, 파프리카, 양파, 양념 재료를 넣고 섞는다. 달군 팬에 버터를 두르고 2를 넣어 볶는다. 평평하게 편 후 피자치즈를 올리고 녹인 후 파슬리가루를 뿌려 완성한다."
2971,요즘같은날씨에 딱♥열무비빔국수,시원새콤한 열무비빔국수 한그릇이면집나간 입맛이 다시 돌아오겠네♥세상의 모든 레시피 만개의레시피,"열무김치, 소면, 고추장, 설탕, 매실청, 통깨, 참기름, 오이, 삶은달걀",오이는 채 썰고 달걀은 삶아서 준비한다. 볼에 양념재료를 넣어 양념장을 만든다. 끓는 물에 소면을 삶아 준비한다. 만들어진 양념에 열무김치를 넣어 버무린다. 김치 양념에 삶아 놓은 소면을 넣어 버무린다. 그릇에 버무려진 국수를 담고 오이와 달걀을 올려 완성한다.
2972,알록달록♥무지개토마토피자 ,알록달록 피자위에 무지개가,"통밀또띠아, 토마토소스, 피자치즈, 무지개방울토마토",방울토마토를 반으로 자른다. 또띠아에 토마토소스를 바른 후 피자치즈를 뿌리고 방울토마토를 올린다. 210도 예열된 오븐에 7분 구워 완성한다.- 오븐이 없을 경우 팬에 약불로 4~5분 구워주세요. 
2973,향긋한샐러드♥차돌박이참나물샐러드,깔끔하고 향긋하게 차돌박이를 즐기는 방법!참나물의 향이 차돌박이의 맛을 더욱 살려줘요♥세상의 모든 레시피 만개의레시피,"참나물, 차돌박이, 소금, 후추, 술, 다진잣, 배즙, 다진양파, 설탕, 연겨자, 식초, 소금","차돌박이는 고기양념재료에 밑간한다. 팬에 구워내고 펼쳐서 한김 식힌다. 참나물은 먹기 좋은 크기로 썬다. 잣소스를 만들어 참나물에 살살 버무린다. 접시에 차돌박이, 참나물을 담아 완성한다."
